,rain,tmax,tmin
2004-03-10 13:00:00,31.6,16.4,13.9
2004-03-11 13:00:00,1.1,13.6,7.8
2004-03-12 13:00:00,0.0,16.9,5.6
2004-03-13 13:00:00,39.8,12.7,8.1
2004-03-14 13:00:00,0.0,16.8,9.6
2004-03-15 13:00:00,4.5,18.2,10.5
2004-03-16 13:00:00,2.3,13.3,10.0
2004-03-17 13:00:00,0.0,15.8,7.6
2004-03-18 13:00:00,25.0,15.0,6.2
2004-03-19 13:00:00,12.5,14.2,9.2
2004-03-20 13:00:00,31.4,13.5,9.4
2004-03-21 12:00:00,10.8,13.6,9.5
2004-03-22 12:00:00,13.6,11.9,9.1
2004-03-23 12:00:00,10.7,11.2,9.7
2004-03-24 12:00:00,3.7,10.6,2.9
2004-03-25 12:00:00,33.2,12.3,5.4
2004-03-26 12:00:00,28.6,14.0,7.6
2004-03-27 12:00:00,7.4,10.2,8.9
2004-03-28 12:00:00,0.0,11.6,5.1
2004-03-29 12:00:00,0.0,16.2,5.0
2004-03-30 12:00:00,0.0,16.3,7.2
2004-03-31 12:00:00,0.0,15.2,9.2
2004-04-01 12:00:00,20.9,13.8,11.3
2004-04-02 12:00:00,13.7,12.7,10.4
2004-04-03 12:00:00,21.8,11.5,6.9
2004-04-04 12:00:00,15.1,12.6,5.1
2004-04-05 12:00:00,1.5,11.0,6.1
2004-04-06 12:00:00,0.0,11.8,2.9
2004-04-07 12:00:00,0.0,13.9,3.5
2004-04-08 12:00:00,0.0,15.1,3.8
2004-04-09 12:00:00,18.6,13.4,3.1
2004-04-10 12:00:00,8.5,9.5,6.3
2004-04-11 12:00:00,2.6,9.6,5.2
2004-04-12 12:00:00,0.0,11.2,5.2
2004-04-13 12:00:00,0.0,13.1,4.1
2004-04-14 12:00:00,6.1,13.2,5.4
2004-04-15 12:00:00,78.2,11.8,8.8
2004-04-16 12:00:00,40.2,14.0,9.4
2004-04-17 12:00:00,35.9,14.3,12.5
2004-04-18 12:00:00,0.0,15.9,12.6
2004-04-19 12:00:00,0.0,16.1,10.9
2004-04-20 12:00:00,28.8,14.5,13.1
2004-04-21 12:00:00,0.0,14.3,11.8
2004-04-22 12:00:00,1.9,14.4,7.6
2004-04-23 12:00:00,1.6,11.9,7.5
2004-04-24 12:00:00,0.0,14.1,9.3
2004-04-25 12:00:00,0.0,15.3,7.8
2004-04-26 12:00:00,0.0,15.1,7.3
2004-04-27 12:00:00,0.0,15.3,7.4
2004-04-28 12:00:00,0.0,14.4,6.5
2004-04-29 12:00:00,0.0,14.2,6.9
2004-04-30 12:00:00,0.0,14.3,9.0
2004-05-01 12:00:00,10.8,16.0,10.3
2004-05-02 12:00:00,39.5,13.8,12.0
2004-05-03 12:00:00,29.4,10.3,9.4
2004-05-04 12:00:00,36.9,12.3,5.4
2004-05-05 12:00:00,23.3,10.1,4.5
2004-05-06 12:00:00,36.1,9.3,4.1
2004-05-07 12:00:00,10.2,9.3,4.3
2004-05-08 12:00:00,19.4,10.6,6.6
2004-05-09 12:00:00,6.5,11.9,9.9
2004-05-10 12:00:00,4.1,14.2,8.4
2004-05-11 12:00:00,0.0,14.0,8.2
2004-05-12 12:00:00,1.3,17.5,10.3
2004-05-13 12:00:00,0.0,13.7,11.5
2004-05-14 12:00:00,0.0,18.4,9.4
2004-05-15 12:00:00,0.0,14.4,7.6
2004-05-16 12:00:00,0.0,12.2,6.8
2004-05-17 12:00:00,0.0,12.5,7.0
2004-05-18 12:00:00,3.4,12.5,7.1
2004-05-19 12:00:00,0.0,11.7,8.8
2004-05-20 12:00:00,27.7,11.0,9.4
2004-05-21 12:00:00,11.1,10.8,9.2
2004-05-22 12:00:00,0.0,15.1,5.9
2004-05-23 12:00:00,0.0,12.9,7.3
2004-05-24 12:00:00,0.0,13.1,5.0
2004-05-25 12:00:00,0.0,11.5,6.4
2004-05-26 12:00:00,0.0,11.3,8.0
2004-05-27 12:00:00,3.0,13.7,9.1
2004-05-28 12:00:00,16.1,11.6,10.4
2004-05-29 12:00:00,30.5,8.9,9.2
2004-05-30 12:00:00,15.0,9.0,7.8
2004-05-31 12:00:00,12.1,11.0,5.6
2004-06-01 12:00:00,14.9,11.8,6.6
2004-06-02 12:00:00,25.3,11.0,8.9
2004-06-03 12:00:00,15.3,11.5,7.0
2004-06-04 12:00:00,14.9,9.7,6.6
2004-06-05 12:00:00,13.5,5.6,1.2
2004-06-06 12:00:00,1.5,6.7,1.5
2004-06-07 12:00:00,0.0,9.1,3.8
2004-06-08 12:00:00,0.0,9.2,3.8
2004-06-09 12:00:00,23.5,8.8,4.8
2004-06-10 12:00:00,0.0,11.0,7.0
2004-06-11 12:00:00,0.0,10.0,7.0
2004-06-12 12:00:00,0.0,10.4,6.4
2004-06-13 12:00:00,21.9,11.1,6.2
2004-06-14 12:00:00,75.6,11.0,7.9
2004-06-15 12:00:00,40.1,11.4,9.8
2004-06-16 12:00:00,11.2,9.3,9.4
2004-06-17 12:00:00,0.0,9.0,6.4
2004-06-18 12:00:00,17.6,9.8,6.3
2004-06-19 12:00:00,32.1,10.2,7.6
2004-06-20 12:00:00,22.6,8.0,7.7
2004-06-21 12:00:00,13.6,5.1,4.7
2004-06-22 12:00:00,0.0,6.4,1.4
2004-06-23 12:00:00,16.8,8.6,2.4
2004-06-24 12:00:00,19.3,9.6,4.2
2004-06-25 12:00:00,28.8,9.5,8.7
2004-06-26 12:00:00,7.8,12.6,8.9
2004-06-27 12:00:00,24.3,10.4,11.0
2004-06-28 12:00:00,34.0,10.4,7.5
2004-06-29 12:00:00,24.9,11.0,7.6
2004-06-30 12:00:00,0.0,10.1,6.3
2004-07-01 12:00:00,6.0,10.7,3.7
2004-07-02 12:00:00,21.8,9.3,4.2
2004-07-03 12:00:00,2.6,6.4,4.1
2004-07-04 12:00:00,4.2,8.4,2.4
2004-07-05 12:00:00,16.3,11.4,3.0
2004-07-06 12:00:00,11.8,10.6,7.6
2004-07-07 12:00:00,0.0,7.2,5.0
2004-07-08 12:00:00,10.2,7.9,1.5
2004-07-09 12:00:00,0.0,10.7,3.7
2004-07-10 12:00:00,0.0,9.0,5.1
2004-07-11 12:00:00,0.0,10.1,3.1
2004-07-12 12:00:00,0.0,10.3,3.8
2004-07-13 12:00:00,4.7,8.8,4.9
2004-07-14 12:00:00,25.3,10.6,6.3
2004-07-15 12:00:00,1.9,8.9,6.7
2004-07-16 12:00:00,1.4,10.3,4.6
2004-07-17 12:00:00,1.3,9.7,4.1
2004-07-18 12:00:00,0.0,12.5,4.2
2004-07-19 12:00:00,0.0,10.4,3.7
2004-07-20 12:00:00,11.6,8.9,2.1
2004-07-21 12:00:00,15.2,8.2,2.4
2004-07-22 12:00:00,0.0,8.2,1.6
2004-07-23 12:00:00,0.0,8.8,1.6
2004-07-24 12:00:00,1.0,7.7,2.7
2004-07-25 12:00:00,0.0,8.7,4.1
2004-07-26 12:00:00,27.8,9.9,6.0
2004-07-27 12:00:00,1.3,8.2,6.5
2004-07-28 12:00:00,0.0,8.6,4.8
2004-07-29 12:00:00,0.0,10.9,4.8
2004-07-30 12:00:00,0.0,7.6,2.8
2004-07-31 12:00:00,9.4,7.9,1.9
2004-08-01 12:00:00,0.0,10.3,3.6
2004-08-02 12:00:00,0.0,9.8,4.1
2004-08-03 12:00:00,0.0,10.3,6.4
2004-08-04 12:00:00,23.0,12.0,7.7
2004-08-05 12:00:00,16.9,11.6,7.4
2004-08-06 12:00:00,0.0,9.6,2.9
2004-08-07 12:00:00,18.9,10.7,3.8
2004-08-08 12:00:00,1.1,9.6,4.4
2004-08-09 12:00:00,27.5,9.5,3.6
2004-08-10 12:00:00,13.4,6.0,1.9
2004-08-11 12:00:00,53.7,9.3,1.5
2004-08-12 12:00:00,22.2,8.6,2.7
2004-08-13 12:00:00,25.3,7.4,2.5
2004-08-14 12:00:00,24.4,7.9,3.3
2004-08-15 12:00:00,0.0,5.6,-0.1
2004-08-16 12:00:00,0.0,7.1,-0.7
2004-08-17 12:00:00,0.0,10.1,0.0
2004-08-18 12:00:00,0.0,14.4,3.1
2004-08-19 12:00:00,0.0,11.0,4.3
2004-08-20 12:00:00,0.0,10.2,4.4
2004-08-21 12:00:00,24.7,10.2,2.7
2004-08-22 12:00:00,11.3,7.1,4.8
2004-08-23 12:00:00,1.3,6.3,-1.1
2004-08-24 12:00:00,0.0,8.7,-0.1
2004-08-25 12:00:00,0.0,8.2,0.7
2004-08-26 12:00:00,0.0,11.6,0.8
2004-08-27 12:00:00,0.0,11.4,1.8
2004-08-28 12:00:00,0.0,10.8,1.6
2004-08-29 12:00:00,0.0,11.6,1.3
2004-08-30 12:00:00,0.0,9.8,2.2
2004-08-31 12:00:00,30.8,11.4,4.7
2004-09-01 12:00:00,35.6,7.6,5.3
2004-09-02 12:00:00,0.0,9.2,4.0
2004-09-03 12:00:00,5.2,10.1,2.1
2004-09-04 12:00:00,27.6,9.6,2.9
2004-09-05 12:00:00,0.0,10.1,3.1
2004-09-06 12:00:00,0.0,12.3,2.0
2004-09-07 12:00:00,2.3,10.2,3.7
2004-09-08 12:00:00,0.0,12.4,6.0
2004-09-09 12:00:00,3.3,11.2,8.2
2004-09-10 12:00:00,49.4,10.4,9.5
2004-09-11 12:00:00,8.2,12.3,9.6
2004-09-12 12:00:00,22.2,10.9,8.5
2004-09-13 12:00:00,9.9,8.5,7.5
2004-09-14 12:00:00,3.8,11.3,3.7
2004-09-15 12:00:00,25.9,9.4,4.4
2004-09-16 12:00:00,23.7,9.8,4.5
2004-09-17 12:00:00,28.9,10.0,4.6
2004-09-18 12:00:00,6.4,6.1,3.3
2004-09-19 12:00:00,2.6,9.0,0.7
2004-09-20 12:00:00,0.0,11.2,2.1
2004-09-21 12:00:00,17.1,9.5,5.2
2004-09-22 12:00:00,12.1,9.3,3.3
2004-09-23 12:00:00,14.5,8.1,4.3
2004-09-24 12:00:00,0.0,11.0,3.6
2004-09-25 12:00:00,7.5,10.5,3.3
2004-09-26 12:00:00,27.7,11.2,7.0
2004-09-27 12:00:00,0.0,10.4,7.9
2004-09-28 12:00:00,0.0,12.6,4.6
2004-09-29 12:00:00,13.7,10.0,2.6
2004-09-30 12:00:00,5.4,11.0,4.3
2004-10-01 12:00:00,1.7,10.7,4.2
2004-10-02 12:00:00,0.0,12.5,1.3
2004-10-03 13:00:00,4.0,12.6,5.1
2004-10-04 13:00:00,33.3,11.5,6.5
2004-10-05 13:00:00,14.4,11.6,5.6
2004-10-06 13:00:00,0.0,10.4,3.8
2004-10-07 13:00:00,0.0,13.9,2.6
2004-10-08 13:00:00,0.0,16.7,1.9
2004-10-09 13:00:00,0.0,15.5,5.4
2004-10-10 13:00:00,1.5,12.7,5.8
2004-10-11 13:00:00,11.1,11.1,4.1
2004-10-12 13:00:00,14.8,11.4,6.4
2004-10-13 13:00:00,6.0,11.4,8.7
2004-10-14 13:00:00,16.1,13.3,8.4
2004-10-15 13:00:00,5.7,13.6,6.8
2004-10-16 13:00:00,11.5,7.4,5.0
2004-10-17 13:00:00,0.0,11.9,4.0
2004-10-18 13:00:00,14.6,13.8,3.6
2004-10-19 13:00:00,2.4,10.2,4.5
2004-10-20 13:00:00,2.2,14.4,3.1
2004-10-21 13:00:00,3.7,11.4,6.6
2004-10-22 13:00:00,0.0,16.4,8.8
2004-10-23 13:00:00,0.0,13.7,6.8
2004-10-24 13:00:00,0.0,16.1,8.4
2004-10-25 13:00:00,1.8,15.8,5.7
2004-10-26 13:00:00,1.8,13.5,6.3
2004-10-27 13:00:00,11.2,11.4,7.0
2004-10-28 13:00:00,31.1,12.2,8.9
2004-10-29 13:00:00,5.1,11.7,7.0
2004-10-30 13:00:00,0.0,11.7,3.5
2004-10-31 13:00:00,1.4,14.1,5.5
2004-11-01 13:00:00,0.0,15.9,3.8
2004-11-02 13:00:00,0.0,15.0,6.2
2004-11-03 13:00:00,0.0,14.5,10.7
2004-11-04 13:00:00,16.7,14.0,10.5
2004-11-05 13:00:00,0.0,13.6,10.5
2004-11-06 13:00:00,0.0,17.0,10.3
2004-11-07 13:00:00,18.4,15.9,11.5
2004-11-08 13:00:00,29.8,13.5,12.1
2004-11-09 13:00:00,3.3,13.3,12.3
2004-11-10 13:00:00,0.0,14.4,8.8
2004-11-11 13:00:00,0.0,17.2,6.7
2004-11-12 13:00:00,1.5,15.8,7.5
2004-11-13 13:00:00,20.0,18.2,10.9
2004-11-14 13:00:00,14.7,15.5,12.4
2004-11-15 13:00:00,3.4,15.1,9.1
2004-11-16 13:00:00,8.1,11.6,4.4
2004-11-17 13:00:00,16.6,11.1,6.3
2004-11-18 13:00:00,5.4,13.2,8.0
2004-11-19 13:00:00,73.0,14.1,8.9
2004-11-20 13:00:00,25.9,12.1,10.1
2004-11-21 13:00:00,10.0,12.9,6.9
2004-11-22 13:00:00,39.2,10.8,7.9
2004-11-23 13:00:00,2.0,15.1,6.2
2004-11-24 13:00:00,1.5,16.1,6.8
2004-11-25 13:00:00,9.2,12.1,6.4
2004-11-26 13:00:00,0.0,12.6,3.0
2004-11-27 13:00:00,0.0,14.5,6.0
2004-11-28 13:00:00,27.5,12.8,7.3
2004-11-29 13:00:00,14.7,10.4,7.7
2004-11-30 13:00:00,14.0,9.6,5.4
2004-12-01 13:00:00,19.2,12.3,4.9
2004-12-02 13:00:00,13.2,11.2,8.5
2004-12-03 13:00:00,12.1,12.9,4.6
2004-12-04 13:00:00,3.5,10.7,4.3
2004-12-05 13:00:00,0.0,16.8,4.6
2004-12-06 13:00:00,6.9,15.3,4.6
2004-12-07 13:00:00,0.0,14.7,6.6
2004-12-08 13:00:00,2.0,15.8,5.9
2004-12-09 13:00:00,15.3,12.4,7.3
2004-12-10 13:00:00,2.5,11.5,7.1
2004-12-11 13:00:00,3.1,12.0,4.2
2004-12-12 13:00:00,4.6,13.1,5.7
2004-12-13 13:00:00,34.9,10.4,5.1
2004-12-14 13:00:00,0.0,16.2,5.7
2004-12-15 13:00:00,9.1,10.8,6.7
2004-12-16 13:00:00,4.2,14.8,6.8
2004-12-17 13:00:00,7.3,10.5,6.4
2004-12-18 13:00:00,0.0,11.5,2.8
2004-12-19 13:00:00,0.0,13.4,5.8
2004-12-20 13:00:00,4.0,13.8,5.3
2004-12-21 13:00:00,0.0,12.9,8.0
2004-12-22 13:00:00,0.0,12.3,7.5
2004-12-23 13:00:00,0.0,14.2,7.9
2004-12-24 13:00:00,0.0,16.5,7.8
2004-12-25 13:00:00,4.2,16.5,7.2
2004-12-26 13:00:00,3.8,13.1,7.9
2004-12-27 13:00:00,0.0,14.8,4.5
2004-12-28 13:00:00,52.2,16.4,9.0
2004-12-29 13:00:00,33.6,14.6,8.7
2004-12-30 13:00:00,8.4,13.9,11.3
2004-12-31 13:00:00,0.0,15.4,9.7
2005-01-01 13:00:00,0.0,18.4,8.6
2005-01-02 13:00:00,1.2,14.4,9.1
2005-01-03 13:00:00,11.5,17.3,10.7
2005-01-04 13:00:00,5.9,16.3,10.6
2005-01-05 13:00:00,0.0,17.1,8.5
2005-01-06 13:00:00,4.4,18.9,9.8
2005-01-07 13:00:00,11.3,17.2,10.2
2005-01-08 13:00:00,8.2,12.7,9.9
2005-01-09 13:00:00,0.0,21.2,9.8
2005-01-10 13:00:00,0.0,20.1,10.3
2005-01-11 13:00:00,0.0,19.6,10.9
2005-01-12 13:00:00,3.2,14.7,9.2
2005-01-13 13:00:00,52.8,13.9,11.2
2005-01-14 13:00:00,18.4,16.0,12.4
2005-01-15 13:00:00,23.9,15.8,13.4
2005-01-16 13:00:00,52.9,17.6,12.8
2005-01-17 13:00:00,22.3,13.6,11.4
2005-01-18 13:00:00,6.2,12.6,7.6
2005-01-19 13:00:00,0.0,16.8,5.5
2005-01-20 13:00:00,60.4,13.8,8.1
2005-01-21 13:00:00,10.8,14.9,11.9
2005-01-22 13:00:00,17.5,17.2,13.0
2005-01-23 13:00:00,1.5,14.9,9.8
2005-01-24 13:00:00,0.0,19.2,11.7
2005-01-25 13:00:00,0.0,19.6,10.9
2005-01-26 13:00:00,0.0,20.5,10.4
2005-01-27 13:00:00,0.0,21.0,12.1
2005-01-28 13:00:00,0.0,25.2,11.6
2005-01-29 13:00:00,0.0,23.9,11.9
2005-01-30 13:00:00,3.8,20.0,11.9
2005-01-31 13:00:00,0.0,22.1,13.5
2005-02-01 13:00:00,0.0,22.6,13.8
2005-02-02 13:00:00,0.0,21.3,13.7
2005-02-03 13:00:00,0.0,22.7,12.2
2005-02-04 13:00:00,0.0,21.1,13.4
2005-02-05 13:00:00,0.0,21.6,12.0
2005-02-06 13:00:00,26.9,20.6,14.8
2005-02-07 13:00:00,2.5,20.0,15.6
2005-02-08 13:00:00,13.3,19.7,12.4
2005-02-09 13:00:00,37.4,19.4,14.7
2005-02-10 13:00:00,63.4,17.6,15.2
2005-02-11 13:00:00,22.4,13.0,10.4
2005-02-12 13:00:00,0.0,18.3,10.6
2005-02-13 13:00:00,0.0,17.0,10.1
2005-02-14 13:00:00,0.0,21.1,10.7
2005-02-15 13:00:00,32.6,17.5,9.4
2005-02-16 13:00:00,8.6,18.4,9.1
2005-02-17 13:00:00,4.4,13.4,9.9
2005-02-18 13:00:00,9.2,14.5,8.9
2005-02-19 13:00:00,62.7,14.9,11.8
2005-02-20 13:00:00,0.0,18.8,12.1
2005-02-21 13:00:00,0.0,19.3,9.2
2005-02-22 13:00:00,0.0,20.4,10.0
2005-02-23 13:00:00,20.1,16.3,13.2
2005-02-24 13:00:00,7.7,15.9,13.9
2005-02-25 13:00:00,0.0,18.3,14.2
2005-02-26 13:00:00,18.5,18.2,12.7
2005-02-27 13:00:00,7.9,17.5,10.6
2005-02-28 13:00:00,0.0,15.1,8.4
2005-03-01 13:00:00,0.0,16.1,6.5
2005-03-02 13:00:00,41.8,14.8,8.2
2005-03-03 13:00:00,5.3,15.3,9.0
2005-03-04 13:00:00,5.2,15.8,10.5
2005-03-05 13:00:00,69.2,16.7,10.8
2005-03-06 13:00:00,33.4,15.2,12.9
2005-03-07 13:00:00,28.8,14.9,6.8
2005-03-08 13:00:00,10.4,13.7,8.0
2005-03-09 13:00:00,31.0,13.0,8.0
2005-03-10 13:00:00,20.1,12.1,8.6
2005-03-11 13:00:00,8.8,11.0,4.5
2005-03-12 13:00:00,0.0,14.6,6.8
2005-03-13 13:00:00,0.0,17.8,11.0
2005-03-14 13:00:00,0.0,17.8,10.5
2005-03-15 13:00:00,0.0,19.9,11.9
2005-03-16 13:00:00,0.0,18.3,11.7
2005-03-17 13:00:00,0.0,19.6,10.2
2005-03-18 13:00:00,5.4,15.7,11.2
2005-03-19 13:00:00,13.2,15.4,12.1
2005-03-20 12:00:00,2.6,17.7,13.3
2005-03-21 12:00:00,0.0,20.8,10.1
2005-03-22 12:00:00,0.0,19.6,10.7
2005-03-23 12:00:00,0.0,17.8,11.1
2005-03-24 12:00:00,11.9,17.4,10.7
2005-03-25 12:00:00,17.2,16.6,11.2
2005-03-26 12:00:00,0.0,18.1,10.6
2005-03-27 12:00:00,24.2,16.2,7.8
2005-03-28 12:00:00,4.8,13.7,9.3
2005-03-29 12:00:00,0.0,16.6,6.6
2005-03-30 12:00:00,0.0,18.8,6.7
2005-03-31 12:00:00,0.0,17.8,7.5
2005-04-01 12:00:00,31.4,17.3,7.1
2005-04-02 12:00:00,0.0,14.7,8.5
2005-04-03 12:00:00,24.5,15.8,7.7
2005-04-04 12:00:00,7.4,13.2,9.8
2005-04-05 12:00:00,4.7,12.3,7.4
2005-04-06 12:00:00,16.8,14.3,9.1
2005-04-07 12:00:00,0.0,12.6,8.9
2005-04-08 12:00:00,0.0,15.8,5.2
2005-04-09 12:00:00,0.0,15.7,5.9
2005-04-10 12:00:00,1.5,14.4,7.9
2005-04-11 12:00:00,28.9,15.2,10.1
2005-04-12 12:00:00,0.0,16.7,12.8
2005-04-13 12:00:00,0.0,14.5,5.5
2005-04-14 12:00:00,0.0,16.8,7.5
2005-04-15 12:00:00,0.0,17.2,8.3
2005-04-16 12:00:00,14.2,15.4,10.8
2005-04-17 12:00:00,0.0,15.7,9.9
2005-04-18 12:00:00,3.6,14.1,6.2
2005-04-19 12:00:00,25.4,13.6,6.3
2005-04-20 12:00:00,19.6,13.0,11.6
2005-04-21 12:00:00,1.3,11.7,4.3
2005-04-22 12:00:00,9.1,13.0,7.1
2005-04-23 12:00:00,5.7,11.9,7.6
2005-04-24 12:00:00,0.0,10.2,2.4
2005-04-25 12:00:00,5.7,11.5,3.6
2005-04-26 12:00:00,8.4,9.6,5.7
2005-04-27 12:00:00,0.0,11.7,6.6
2005-04-28 12:00:00,0.0,12.6,4.4
2005-04-29 12:00:00,45.1,13.1,4.9
2005-04-30 12:00:00,4.3,12.3,7.6
2005-05-01 12:00:00,65.4,11.3,9.0
2005-05-02 12:00:00,0.0,12.0,8.1
2005-05-03 12:00:00,0.0,11.7,6.2
2005-05-04 12:00:00,0.0,15.4,6.0
2005-05-05 12:00:00,2.8,14.7,8.4
2005-05-06 12:00:00,34.8,12.9,9.4
2005-05-07 12:00:00,12.1,11.1,9.2
2005-05-08 12:00:00,4.4,9.2,2.9
2005-05-09 12:00:00,31.4,11.6,3.2
2005-05-10 12:00:00,16.3,12.9,7.9
2005-05-11 12:00:00,26.9,12.3,11.0
2005-05-12 12:00:00,7.8,9.8,6.6
2005-05-13 12:00:00,29.1,11.2,6.7
2005-05-14 12:00:00,0.0,11.9,8.1
2005-05-15 12:00:00,0.0,12.1,6.8
2005-05-16 12:00:00,0.0,11.9,4.4
2005-05-17 12:00:00,0.0,15.5,3.5
2005-05-18 12:00:00,0.0,15.4,4.3
2005-05-19 12:00:00,0.0,14.1,9.5
2005-05-20 12:00:00,0.0,14.5,7.5
2005-05-21 12:00:00,0.0,12.8,8.6
2005-05-22 12:00:00,0.0,14.1,8.2
2005-05-23 12:00:00,2.4,11.4,7.5
2005-05-24 12:00:00,6.9,11.9,7.3
2005-05-25 12:00:00,75.8,12.1,8.7
2005-05-26 12:00:00,39.4,12.3,10.3
2005-05-27 12:00:00,23.3,10.6,10.4
2005-05-28 12:00:00,35.1,8.1,3.7
2005-05-29 12:00:00,14.1,8.0,3.4
2005-05-30 12:00:00,1.9,8.6,1.9
2005-05-31 12:00:00,15.4,8.6,4.0
2005-06-01 12:00:00,21.8,6.7,4.3
2005-06-02 12:00:00,17.2,6.7,2.3
2005-06-03 12:00:00,18.0,7.2,1.3
2005-06-04 12:00:00,0.0,10.3,2.4
2005-06-05 12:00:00,3.5,8.8,5.5
2005-06-06 12:00:00,1.1,8.0,1.8
2005-06-07 12:00:00,8.7,7.6,2.2
2005-06-08 12:00:00,0.0,7.3,3.4
2005-06-09 12:00:00,6.6,9.9,2.8
2005-06-10 12:00:00,0.0,10.6,5.9
2005-06-11 12:00:00,0.0,12.2,7.2
2005-06-12 12:00:00,0.0,10.2,5.3
2005-06-13 12:00:00,0.0,9.1,4.9
2005-06-14 12:00:00,0.0,9.7,4.5
2005-06-15 12:00:00,0.0,10.4,4.0
2005-06-16 12:00:00,0.0,11.0,5.1
2005-06-17 12:00:00,23.3,11.2,6.9
2005-06-18 12:00:00,22.4,9.8,8.5
2005-06-19 12:00:00,9.0,9.8,6.9
2005-06-20 12:00:00,13.0,10.5,6.7
2005-06-21 12:00:00,17.4,9.9,8.9
2005-06-22 12:00:00,0.0,10.2,5.3
2005-06-23 12:00:00,4.1,7.7,2.7
2005-06-24 12:00:00,4.6,7.8,1.4
2005-06-25 12:00:00,0.0,8.6,1.8
2005-06-26 12:00:00,2.4,8.1,1.4
2005-06-27 12:00:00,18.3,7.9,2.6
2005-06-28 12:00:00,20.4,9.8,6.8
2005-06-29 12:00:00,10.3,8.8,8.1
2005-06-30 12:00:00,12.3,7.7,2.4
2005-07-01 12:00:00,0.0,12.0,5.7
2005-07-02 12:00:00,16.5,10.8,6.2
2005-07-03 12:00:00,8.5,11.4,8.3
2005-07-04 12:00:00,1.6,11.1,9.7
2005-07-05 12:00:00,0.0,13.3,9.0
2005-07-06 12:00:00,2.6,13.8,7.7
2005-07-07 12:00:00,37.0,10.9,7.7
2005-07-08 12:00:00,8.6,9.0,8.4
2005-07-09 12:00:00,3.2,8.1,2.9
2005-07-10 12:00:00,2.5,7.7,2.7
2005-07-11 12:00:00,18.4,8.8,2.9
2005-07-12 12:00:00,7.0,8.5,4.1
2005-07-13 12:00:00,14.8,8.9,3.5
2005-07-14 12:00:00,1.5,8.9,3.3
2005-07-15 12:00:00,1.3,6.9,0.8
2005-07-16 12:00:00,0.0,7.4,0.8
2005-07-17 12:00:00,0.0,9.7,1.4
2005-07-18 12:00:00,0.0,7.7,3.0
2005-07-19 12:00:00,0.0,9.6,5.1
2005-07-20 12:00:00,1.3,10.6,3.8
2005-07-21 12:00:00,1.9,10.3,3.0
2005-07-22 12:00:00,9.1,9.5,3.4
2005-07-23 12:00:00,15.5,9.6,6.2
2005-07-24 12:00:00,36.3,10.1,7.7
2005-07-25 12:00:00,16.6,10.8,8.5
2005-07-26 12:00:00,50.5,10.6,8.1
2005-07-27 12:00:00,15.2,8.7,9.0
2005-07-28 12:00:00,0.0,9.2,4.1
2005-07-29 12:00:00,0.0,8.8,4.2
2005-07-30 12:00:00,9.3,9.3,6.0
2005-07-31 12:00:00,9.3,10.0,7.2
2005-08-01 12:00:00,1.2,11.0,5.1
2005-08-02 12:00:00,1.1,10.5,5.4
2005-08-03 12:00:00,4.0,11.1,7.5
2005-08-04 12:00:00,0.0,10.4,8.4
2005-08-05 12:00:00,0.0,12.4,9.3
2005-08-06 12:00:00,0.0,12.1,9.1
2005-08-07 12:00:00,0.0,11.8,6.8
2005-08-08 12:00:00,25.0,9.5,5.7
2005-08-09 12:00:00,0.0,11.5,4.1
2005-08-10 12:00:00,1.3,9.3,2.5
2005-08-11 12:00:00,1.6,10.9,3.5
2005-08-12 12:00:00,17.9,5.8,6.2
2005-08-13 12:00:00,28.3,6.0,3.2
2005-08-14 12:00:00,1.5,7.1,2.9
2005-08-15 12:00:00,12.4,10.0,3.5
2005-08-16 12:00:00,28.4,10.3,6.9
2005-08-17 12:00:00,0.0,11.7,6.4
2005-08-18 12:00:00,0.0,12.4,5.0
2005-08-19 12:00:00,12.6,10.9,4.9
2005-08-20 12:00:00,14.8,11.3,8.2
2005-08-21 12:00:00,3.4,11.6,10.0
2005-08-22 12:00:00,2.0,11.5,9.4
2005-08-23 12:00:00,19.3,10.7,10.0
2005-08-24 12:00:00,2.7,10.5,8.8
2005-08-25 12:00:00,2.9,11.5,5.6
2005-08-26 12:00:00,6.2,9.7,6.1
2005-08-27 12:00:00,0.0,9.7,1.3
2005-08-28 12:00:00,0.0,9.2,2.5
2005-08-29 12:00:00,0.0,13.4,6.5
2005-08-30 12:00:00,0.0,12.7,8.6
2005-08-31 12:00:00,0.0,13.5,7.2
2005-09-01 12:00:00,45.0,12.5,9.8
2005-09-02 12:00:00,0.0,12.8,8.2
2005-09-03 12:00:00,17.6,11.6,5.6
2005-09-04 12:00:00,12.9,11.2,8.3
2005-09-05 12:00:00,22.9,12.8,6.9
2005-09-06 12:00:00,0.0,14.5,8.6
2005-09-07 12:00:00,0.0,13.0,9.8
2005-09-08 12:00:00,0.0,13.2,8.8
2005-09-09 12:00:00,0.0,15.9,8.4
2005-09-10 12:00:00,0.0,12.9,8.1
2005-09-11 12:00:00,0.0,13.1,8.7
2005-09-12 12:00:00,0.0,14.7,9.6
2005-09-13 12:00:00,0.0,15.4,7.0
2005-09-14 12:00:00,16.1,14.4,10.3
2005-09-15 12:00:00,14.6,12.0,7.8
2005-09-16 12:00:00,35.6,10.8,7.3
2005-09-17 12:00:00,3.5,11.1,5.5
2005-09-18 12:00:00,0.0,11.0,4.0
2005-09-19 12:00:00,1.1,8.9,0.6
